"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-03","6.26"," 1330","0.27",,,,"92","73","  180","  160","16.1","23.0","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-04","8.50"," 1543","0.00",,,,"90","75","  220","  240","17.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-05","8.50"," 1632","0.00",,,,"92","74","  240","  200","17.0","21.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-06","8.05"," 1556","0.00",,,,"93","76","  240","  250","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-07","7.61"," 2010","0.02",,,,"95","76","  290","  260","25.1","38.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-08","7.61"," 1918","0.00",,,,"91","71","  250","  260","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-09","6.04"," 0506","0.00",,,,"91","72","  250","  210","15.0","33.1",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-10","9.84"," 1418","0.00",,,,"89","75","  220","  220","21.0","28.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-11","6.71"," 0050","0.01",,,,"87","73","  240","  220","13.0","16.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-12","7.61"," 2150","0.14",,,,"78","68","   70","   90","14.1","21.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-13","5.59"," 0119","0.06",,,,"81","67","   70","   60","12.1","17.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-14","5.59"," 1437","0.02",,,,"93","74","  240","  250","16.1","21.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-15","5.14"," 1658","0.00",,,,"96","76","  310","  310","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-16","5.59"," 1210","0.00",,,,"95","75","  360","  360","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-17","3.80"," 1934","0.00",,,,"100","76","  170","  120","12.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-18","5.14"," 1415","0.00",,,,"98","78","  290","  280","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-19","10.74"," 1950","0.00",,,,"100","51","  230","  240","23.0","29.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-20","9.84"," 1323","0.04",,,,"93","78","  240","  240","21.0","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-21","4.03"," 1712","0.00",,,,"90","76","  110","  130","12.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-22","5.14"," 1941","0.23",,,,"85","75","  130","  120","13.0","21.9","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-23","6.71"," 1834","0.33",,,,"90","73","  220","  320","17.0","21.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-24","7.83"," 1055","0.00",,,,"83","67","  320","  310","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-25","7.83"," 0202","0.00",,,,"68","63","   10","   10","15.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-26","6.71"," 1359","0.00",,,,"85","66","  270","  140","12.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-27","6.49"," 1804","0.00",,,,"87","66","  160","  160","15.0","21.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-28","5.59"," 1349","0.41",,,,"84","68","  140","  140","17.0","31.1","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-29","5.82"," 1710","0.00",,,,"86","67","  250","  230","17.0","23.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-30","5.37"," 1046","0.00",,,,"81","60","  270","  260","14.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-07-31","4.03"," 1107","0.00",,,,"84","63","  160","  120","13.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-01","5.59"," 1615","0.43",,,,"76","68","  130","  130","17.0","35.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-02","6.71"," 1728","0.00",,,,"87","62","  230","  230","19.9","23.0","    1","    1",,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-03","5.82"," 1533","0.05",,,,"79","68","  220","  260","17.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-04","7.61"," 1429","0.00",,,,"81","62","  320","  300","21.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-05","5.59"," 0947","0.00",,,,"79","59","  320","  330","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-06","5.59"," 1648","0.00",,,,"83","59","  190","  190","16.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-07","8.05"," 1420","0.00",,,,"82","68","  160","  160","17.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-08","6.26"," 2242","0.30",,,,"85","70","  230","  120","16.1","29.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-09","8.05"," 1214","0.61",,,,"91","74","  230","  220","21.0","25.9","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-10","6.49"," 1554","0.00",,,,"85","67","  310","  260","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-11","4.47"," 0523","0.00",,,,"84","62","  270","  120","13.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-12","3.13"," 1806","0.01",,,,"86","70","  130","  200","12.1","23.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-13","4.70"," 2357","0.73",,,,"79","68","  310","  320","15.0","23.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-14","10.29"," 1708","0.00",,,,"75","58","  320","  320","21.9","31.1",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-15","4.25"," 1335","0.00",,,,"80","53","  280","  280","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-16","2.91"," 1127","0.00",,,,"82","58","  180","  120","10.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-17","2.68"," 0555","0.00",,,,"84","59","  180","  150","8.9","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-18","2.24"," 1326","0.00",,,,"77","64","   70","   90","8.9","13.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-19","4.03"," 1616","0.00",,,,"81","63","  250","  130","13.0","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-20","2.91"," 1426","0.00",,,,"89","62","  280","  240","13.0","19.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-21","3.58"," 1325","0.00",,,,"90","67","  250","  130","13.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-22","3.80"," 0808","1.29",,,,"79","71","  220","  240","19.9","23.0","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-23","5.82"," 1446","0.00",,,,"83","68","  340","  210","16.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-24","5.82"," 0843","0.00",,,,"80","62","  190","   10","12.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-25","4.03"," 0517","0.00",,,,"84","57","  220","  150","15.0","33.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-26","7.16"," 0806","0.04",,,,"82","67","  230","  320","14.1","25.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-27","7.38"," 1800","0.00",,,,"88","72","   30","   30","18.1","48.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-28","2.24"," 1127","1.08",,,,"87","69","  230","  240","28.0","35.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-29","5.37"," 0757","0.00",,,,"79","70","  160","  120","18.1","121.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-30","7.61"," 1757","0.00",,,,"85","69","  240","  170","14.1","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-08-31","7.61"," 1149","0.00",,,,"86","73","  190","  320","13.0","28.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-01","4.03"," 1201","0.04",,,,"84","74","  130","  130","10.1","18.1","    1",,"    1",,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-02","2.24"," 2353","0.03",,,,"84","73","  350","  350","8.9","12.1","    1",,"    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-03","6.26"," 1020","0.02",,,,"82","65","  300","  320","15.0","23.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-04","7.61"," 1436","0.00",,,,"84","62","  220","  230","15.0","21.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-05","6.93"," 1150","0.00",,,,"78","57","  320","  330","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-06","3.36"," 0936","0.00",,,,"72","51","   30","   70","10.1","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-07","3.58"," 1449","0.00",,,,"80","52","  220","  260","13.0","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-08","7.61"," 1322","0.00",,,,"84","60","  330","  300","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-09","6.71"," 1539","0.00",,,,"73","54","  210","  150","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-10","9.62"," 0913","0.00",,,,"89","68","  210","  250","17.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-11","6.71"," 1500","0.00",,,,"97","74","  200","  150","17.0","21.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-12","7.16"," 1825","0.81",,,,"89","69","  320","  320","23.9","31.1","    1","    1","    1",,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-13","8.05"," 0912","0.06",,,,"77","56","  330","  300","21.0","32.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-14","7.38"," 1036","0.00",,,,"68","51","  310","  350","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-15","3.80"," 1524","0.00",,,,"73","46","  260","  240","12.1","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-16","5.59"," 2253","0.02",,,,"75","54","  310","   10","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-17","5.82"," 0823","0.00",,,,"66","48","   50","   50","15.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-18","4.03"," 1451","0.00",,,,"75","46","  190","  140","13.0","40.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-19","2.91"," 1509","0.00",,,,"83","47","  150","  140","18.1","38.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-20","4.03"," 1455","0.00",,,,"82","53","  160","  170","14.1","23.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-21","8.72"," 1514","0.53",,,,"80","55","  170","  170","21.9","32.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-22","8.95"," 1036","0.25",,,,"71","53","  330","  330","19.9","28.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-23","7.61"," 1202","0.00",,,,"68","49","  310","  310","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-24","4.47"," 1716","0.00",,,,"77","46","  310","   10","15.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-25","2.46"," 1542","0.00",,,,"78","47","  250","  150","14.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-26","4.25"," 1734","0.00",,,,"74","54","  320","  330","25.9","47.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-27","4.70"," 0536","0.00",,,,"71","54","   80","  330","12.1","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-28","4.25"," 1458","0.00",,,,"76","55","  110","  110","14.1","18.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-29","2.46"," 0636","0.00",,,,"74","52","  120","  330","10.1","61.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-09-30","3.36"," 1526","0.00",,,,"83","52","  150","  150","16.1","31.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-01","3.36"," 1542","0.00",,,,"83","-32","  270","  260","14.1","19.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-02","4.03"," 1551","0.00",,,,,,"  310","  310","16.1","21.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-03","2.46"," 1012","0.00",,,,"82","58","  250","  110","10.1","18.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-04","3.36"," 1035","0.01",,,,"90","62","  260","  140","14.1","21.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-05","2.91"," 1544","0.00",,,,"79","66","  180","  120","8.1","21.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-06","6.93"," 0616","0.00",,,,"74","67","  340","  330","21.0","66.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-07","9.40"," 1420","0.31",,,,"82","58","  240","  230","29.1","44.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-08","4.92"," 1701","0.00",,,,"71","50","  330","   30","13.0","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-09","6.26"," 0607","0.00",,,,"64","53","   90","  340","16.1","35.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-10","6.93"," 1501","0.01",,,,"65","55","   20","   10","14.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-11","6.49"," 1451","0.00",,,,"71","61","   60","   50","14.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-12","9.62"," 1022","0.00",,,,"75","61","   70","   40","19.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-13","6.93"," 1416","0.00",,,,"66","56","  100","   30","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-14","2.01"," 0740","0.00",,,,"73","51","  130","   90","15.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-15","2.68"," 0603","0.00",,,,"77","51","  170","   30","13.0","45.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-16","4.47"," 1346","0.00",,,,"81","54","  210","  130","16.1","23.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-17","6.93"," 1836","0.02",,,,"79","63","  160","  160","16.1","23.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-18","10.07"," 0143","0.00",,,,"71","54","  270","  260","19.9","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-19","4.70"," 1449","0.00",,,,"67","45","  190","  160","13.0","46.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-20","6.93"," 1208","0.00",,,,"66","47","  270","  270","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-21","5.59"," 1502","0.00",,,,"73","42","  200","  190","16.1","21.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-22","5.82"," 1852","0.00",,,,"67","45","  240","  130","15.0","23.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-23","4.92"," 1551","0.00",,,,"57","42","  310","  310","17.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-24","9.40"," 1501","0.00",,,,"57","40","  240","  270","18.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-25","6.71"," 1526","0.00",,,,"56","36","  310","  320","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-26","7.83"," 1509","0.00",,,,"58","34","  230","  230","25.1","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-27","6.93"," 1403","0.00",,,,"62","42","  290","  260","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-28","4.70"," 1303","0.00",,,,"65","36","  310","  280","17.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-29","2.91"," 1045","0.00",,,,"58","43","   30","   20","8.9","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-30","2.46"," 0855","0.00",,,,"65","42","  220","  210","10.1","17.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-10-31","3.80"," 2218","0.02",,,,"71","46","  200","  220","16.1","23.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-01","11.41"," 0857","0.14",,,,"72","56","  270","  250","32.0","40.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-02","3.80"," 1628","0.00",,,,"69","51","  310","  300","17.0","21.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-03","8.50"," 1440","0.00",,,,"53","35","  330","  320","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-04","4.47"," 0916","0.00",,,,"49","33","   20","   10","13.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-05","4.25"," 1513","0.00",,,,"62","36","  150","  150","13.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-06","4.92"," 1654","0.00",,,,"69","42","  200","  140","15.0","23.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-07","8.05"," 1336","0.08",,,,"65","42","  280","  280","23.9","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-08","9.62"," 1640","0.00",,,,"51","41","  310","  310","21.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-09","6.93"," 1733","0.00",,,,"53","35","  210","  200","15.0","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-10","11.63"," 1144","0.00",,,,"64","40","  270","  250","25.9","36.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-11","9.17"," 0116","0.00",,,,"60","42","  310","  310","21.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-12","10.51"," 0508","0.03",,,,"52","31","  320","  300","21.9","29.1",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-13","8.50"," 0843","0.00",,,,"42","28","  310","  310","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-14","7.83"," 0700","0.00",,,,"57","28","  260","  160","16.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-15","4.03"," 1714","0.00",,,,"62","31","  160","  160","18.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-16","2.24"," 1407","0.02",,,,"61","38","  170","  160","10.1","14.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-17","2.24"," 1816","0.00",,,,"68","48","  150","  150","12.1","21.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-18","11.41"," 0429","0.22",,,,"68","51","  300","  300","25.9","35.1","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-19","13.87"," 0940","0.00",,,,"51","36","  320","  290","25.1","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-20","5.59"," 0858","0.00",,,,"46","32","  360","   20","15.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-21","4.25"," 1447","0.00",,,,"55","30","  170","  150","12.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-22","6.26"," 0957","0.08",,,,"62","50","  240","  180","13.0","19.9","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-23","13.65"," 2237","0.00",,,,"56","30","  300","  300","28.0","38.9",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-24","16.33"," 1044","0.00",,,,"32","24","  310","  300","32.0","46.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-25","8.28"," 0013","0.00",,,,"38","22","  220","  300","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-26","4.03"," 1634","0.51",,,,"49","34","  210","  140","12.1","19.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-27","13.42"," 0503","2.17",,,,"81","36","  170","  170","28.0","40.9","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-28","11.18"," 0445","0.00",,,,"37","30","  290","  280","28.0","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-29","4.70"," 1453","0.00",,,,"40","29","  320","  320","14.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-11-30","3.80"," 1841","0.00",,,,"40","25","  120","  120","8.9","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-01","2.24"," 1146","0.00",,,,"53","35","  320","  140","6.9","12.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-02","1.57"," 1454","0.00",,,,"50","37","  120","  140","6.9","17.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-03","2.24"," 1612","0.00",,,,"59","32","  270","  160","8.9","15.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-04","1.34"," 1936","0.00",,,,"58","38","  130","  130","12.1","17.0",,,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-05","1.57"," 1216","0.01",,,,"63","49","  140","  140","8.9","21.9","    1","    1",,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-06","5.82"," 0626","0.93",,,,"57","38","  320","  320","17.0","23.0","    1","    1",,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-07","8.05"," 1213","0.09",,,,"42","32","  320","  330","19.9","25.1","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-08","5.14"," 0008","0.04",,,,"34","29","  330","  330","13.0","17.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-09","6.71"," 1604","0.22",,,,"47","31","   40","  150","13.0","17.0","    1",,,,,"    1",
"USW00094741","TETERBORO AIRPORT, NJ US","2013-12-10","6.04"," 2051","0.26","0.7",,,"37","29","  280","  240","13.0","16.1","    1","    1",,,,,
